personal_or_business,business_number,vehicle_type,standard_or_express,platform,cancel_reason,cancelled_by,placement_day,placement_time,confirmation_day,confirmation_time,cancellation_day,cancellation_time,distance_(km),pickup_lat,pickup_long,scheduled
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,1,12:08:59,1,13:38:46,1,13:49:19,7,-1.2950959999999998,36.778278,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,14:58:18,1,,1,15:04:22,20,-1.283321,36.960987,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,1,11:34:14,1,15:41:32,1,16:12:15,13,-1.2160332,36.848147999999995,OnDemAND
Business,22996.0,Bike,Express,desktop,Delay,Staff,1,11:27:09,1,11:27:38,1,14:50:48,2,-1.2981004999999999,36.7653559,Scheduled
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,17:17:38,1,,1,17:55:38,10,-1.3167149999999999,36.702675,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,1,17:00:20,1,,1,17:01:06,2,-1.2750208,36.8318153,OnDemAND
Business,31576.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,15:59:10,1,,1,16:16:25,6,-1.3245885,36.898292,OnDemAND
Business,20680.0,Bike,Express,android,No Partner,Staff,1,16:14:47,1,16:55:57,1,17:29:52,24,-1.2907183,36.9068338,OnDemAND
Business,31348.0,Bike,Express,desktop,No Partner,Staff,2,09:42:34,2,,2,03:00:28,4,-1.2779708,36.8301093,OnDemAND
Business,17968.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,13:07:31,1,13:08:53,1,14:25:32,5,-1.3061209999999999,36.827895,OnDemAND
Business,33280.0,Bike,Express,desktop,No Partner,Staff,2,14:47:20,2,16:32:43,2,14:58:41,10,-1.268956,36.808797999999996,OnDemAND
Business,20680.0,Bike,Express,desktop,No Partner,Staff,1,15:20:14,1,15:21:44,1,16:00:51,4,-1.2647143,36.803400200000006,OnDemAND
Business,22996.0,Bike,Express,android,I placed the wrong locations.,Customer,1,15:28:20,1,,1,15:28:31,5,-1.2897832,36.7910683,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,09:23:25,1,,1,10:17:21,18,-1.4021698999999999,36.7730832,OnDemAND
Business,20680.0,Bike,Express,desktop,Customer error,Staff,2,18:00:54,2,13:30:05,2,15:48:11,26,-1.4870923999999999,36.9541624,Scheduled
Business,20680.0,Bike,Express,android,I placed the wrong locations.,Customer,1,14:23:17,1,,1,14:26:04,7,-1.2809931,36.883525399999996,OnDemAND
Business,22996.0,Bike,Express,desktop,Customer error,Staff,1,09:45:56,1,09:46:12,1,10:18:55,29,-1.1785303,36.9633295,OnDemAND
Business,39448.0,Bike,Express,desktop,My order is not ready.,Customer,1,08:54:38,1,08:55:25,1,09:26:55,18,-1.317661,36.703631,OnDemAND
Business,31756.0,Bike,Standard,ios,No Partner,Staff,2,10:18:23,2,,2,14:32:11,2,-1.2947832000000001,36.791768299999994,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,1,18:39:55,1,18:41:38,1,18:48:08,4,-1.2720006000000001,36.7997973,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,1,16:57:57,1,,1,17:01:06,2,-1.2791208,36.8354153,OnDemAND
Business,29068.0,Bike,Standard,API,No Partner,Staff,1,12:24:24,1,13:28:31,1,13:54:15,12,-1.285289,36.827090000000005,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,2,18:53:17,2,18:56:14,2,03:00:36,0,-1.3350904,36.865694299999994,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,1,16:28:54,1,17:49:57,1,18:10:25,4,-1.2570351,36.8089425,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,1,17:00:41,1,,1,17:01:52,9,-1.1689953000000002,36.930306099999996,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,1,13:59:08,1,,1,13:59:49,16,-1.2119056000000001,36.767278600000004,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,1,19:50:20,1,,1,19:50:27,18,-1.3547688999999998,36.65207589999999,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,09:30:43,1,09:30:55,1,10:47:59,19,-1.2666472,36.7970633,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,1,14:13:10,1,,1,14:13:31,13,-1.3212760000000001,36.861202,Scheduled
Business,27400.0,Bike,Express,desktop,Customer error,Staff,1,14:51:56,1,15:53:51,1,16:46:06,5,-1.2793081,36.8179516,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,14:00:39,1,,1,15:56:17,18,-1.2034463,36.777568200000005,OnDemAND
Business,17968.0,Bike,Express,desktop,Customer error,Staff,1,15:51:34,1,16:08:04,1,18:12:49,37,-1.3859008,36.7713445,OnDemAND
Personal,-1.0,Bike,Express,android,Customer error,Staff,1,10:17:38,1,10:17:47,1,10:24:39,2,-1.2981066,36.7785423,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,1,09:22:23,1,09:49:21,1,17:28:07,27,-1.291224,36.7835012,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,1,16:18:18,1,16:21:20,1,16:32:46,7,-1.2878332000000001,36.8205339,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,1,15:47:58,1,,1,15:51:24,9,-1.3236172,36.849392,OnDemAND
Personal,-1.0,Bike,Standard,desktop,My order is not ready.,Customer,1,13:05:12,1,,1,13:06:07,6,-1.307261,36.802258,OnDemAND
Personal,-1.0,Bike,Express,ios,The driver is too far away.,Customer,1,14:48:09,1,14:49:59,1,15:01:15,3,-1.2718238000000002,36.82173220000001,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,1,15:30:26,1,15:48:57,1,15:49:25,4,-1.2554787,36.8211047,OnDemAND
Business,20680.0,Bike,Standard,android,My order is not ready.,Customer,1,13:11:52,1,,1,13:13:41,5,-1.2605143,36.8063002,OnDemAND
Business,30004.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,15:10:02,1,,1,15:35:48,6,-1.2396781000000001,36.880292,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,1,14:45:45,1,,1,14:46:08,10,-1.2685846,36.809102200000005,OnDemAND
Personal,-1.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,12:28:08,1,,1,12:28:50,11,-1.3345283000000001,36.869580400000004,OnDemAND
Business,57436.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,1,13:54:24,1,,1,14:45:50,10,-1.2415056,36.8763698,OnDemAND
Business,52012.0,Bike,Standard,desktop,My order is not ready.,Customer,1,11:24:24,1,,1,11:27:43,18,-1.3334233,36.887144,OnDemAND
Personal,-1.0,Bike,Standard,ios,My order is not ready.,Customer,1,09:35:10,1,09:49:21,1,13:34:16,19,-1.3199393999999998,36.7871343,OnDemAND
Personal,-1.0,Bike,Express,desktop,My order is not ready.,Customer,1,14:08:15,1,,1,14:08:50,12,-1.270486,36.7739375,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,08:42:48,1,,1,15:01:09,17,-1.358729,36.7516915,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,14:25:37,1,17:02:27,1,17:15:13,9,-1.22308,36.842315,OnDemAND
Business,62116.0,Bike,Standard,desktop,No Partner,Staff,1,13:42:03,1,,1,14:02:58,2,-1.2914723,36.802805799999994,OnDemAND
Personal,-1.0,Bike,Standard,ios,My order is not ready.,Customer,1,15:24:23,1,,1,15:25:54,2,-1.3022308999999999,36.7734149,OnDemAND
Personal,-1.0,Bike,Express,ios,My order is not ready.,Customer,1,13:30:59,1,13:32:48,1,14:12:58,8,-1.2668846,36.8024022,OnDemAND
Business,39448.0,Bike,Express,android,I placed the wrong locations.,Customer,1,12:26:26,1,12:26:49,1,12:26:59,44,-1.2586666000000002,36.8015369,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,16:27:04,1,,1,16:32:32,6,-1.2959116000000002,36.7892658,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,1,10:28:02,1,10:30:09,1,10:50:24,0,-1.3351903999999999,36.8689943,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,1,11:43:56,1,11:44:22,1,11:46:17,2,-1.3011066,36.77344229999999,OnDemAND
Business,62116.0,Bike,Standard,desktop,No Partner,Staff,1,13:56:26,1,,1,14:03:24,2,-1.2859723,36.8048058,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,1,15:15:02,1,15:29:45,1,15:42:22,3,-1.2829708999999998,36.8124105,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,1,16:06:18,1,,1,16:06:38,9,-1.1773953000000001,36.9266061,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,1,12:03:41,1,14:16:09,1,14:35:19,8,-1.2647805,36.7863404,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,1,08:14:41,1,08:18:57,1,08:41:12,18,-1.316176,36.860102000000005,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,1,10:15:33,1,10:15:41,1,10:16:22,2,-1.3021066000000001,36.777342299999994,OnDemAND
Personal,-1.0,Bike,Express,ios,The driver is too far away.,Customer,1,11:50:45,1,11:51:52,1,11:56:53,15,-1.2790392,36.8829742,OnDemAND
Business,18196.0,Bike,Standard,android,The driver is too far away.,Customer,1,12:15:25,1,12:34:26,1,14:09:44,10,-1.2610571000000002,36.7789547,OnDemAND
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,1,14:59:24,1,15:16:11,1,15:20:33,16,-1.3977008,36.7653445,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,15:23:45,1,,1,15:34:32,9,-1.2988616000000002,36.8295012,OnDemAND
Business,52588.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,15:08:12,1,15:10:00,1,15:27:04,6,-1.2475664,36.8046541,OnDemAND
Personal,-1.0,Bike,Express,ios,My order is not ready.,Customer,1,13:09:15,1,13:10:31,1,14:12:58,17,-1.2748846,36.802902200000005,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,1,11:00:27,1,11:01:01,1,11:09:09,10,-1.2765086,36.825092600000005,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,1,07:15:35,1,07:48:02,1,07:59:24,27,-1.295124,36.778001200000006,OnDemAND
Business,23728.0,Bike,Express,desktop,My order is not ready.,Customer,1,09:04:20,1,,1,11:37:00,11,-1.2573895,36.7813034,OnDemAND
Business,42556.0,Bike,Express,desktop,My order is not ready.,Customer,1,16:29:08,1,,1,16:29:28,33,-1.3485256,36.8786135,OnDemAND
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,14:13:48,1,,1,16:24:26,8,-1.3927636,36.738637700000005,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,1,10:58:06,1,10:59:46,1,10:59:50,8,-1.329407,36.834457,OnDemAND
Business,28396.0,Bike,Standard,desktop,My order is not ready.,Customer,2,17:43:23,2,08:04:11,2,08:54:28,6,-1.2452448,36.7998971,Scheduled
Personal,-1.0,Bike,Standard,android,No Partner,Staff,2,23:27:34,2,10:33:40,2,11:12:39,6,-1.2882879999999999,36.7720727,Scheduled
Business,20680.0,Bike,Express,android,Customer error,Staff,1,12:12:50,1,12:22:28,1,12:41:26,7,-1.2309219999999998,36.80265,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,13:05:41,1,,1,13:25:14,19,-1.372746,36.9420215,OnDemAND
Business,20680.0,Bike,Express,desktop,My order is not ready.,Customer,1,10:49:29,1,10:50:10,1,11:06:24,8,-1.2628472,36.803863299999996,OnDemAND
Business,15820.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,1,10:03:11,1,,1,12:19:10,10,-1.263809,36.795407,OnDemAND
Business,39592.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,16:15:13,1,,1,16:38:44,9,-1.3326921999999999,36.7795494,OnDemAND
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,1,10:22:14,1,10:22:33,1,10:43:27,20,-1.307021,36.832795000000004,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,1,09:24:38,1,,1,13:45:56,6,-1.3048143,36.8084046,Scheduled
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,11:30:08,1,11:30:46,1,11:48:12,5,-1.2863955,36.8260749,OnDemAND
Business,18196.0,Bike,Standard,android,The driver is too far away.,Customer,1,14:11:56,1,,1,14:12:13,10,-1.2670571000000002,36.790654700000005,OnDemAND
Personal,-1.0,Bike,Express,desktop,Customer error,Staff,1,16:31:44,1,16:32:37,1,17:42:02,21,-1.3844826000000001,36.9368923,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,16:47:44,1,,1,16:48:33,6,-1.2979116000000002,36.7896658,OnDemAND
Business,40300.0,Bike,Express,desktop,No Partner,Staff,1,12:10:44,1,12:11:07,1,12:27:50,15,-1.298296,36.778578,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,1,17:54:41,1,,1,17:55:15,11,-1.283233,36.824874,Scheduled
Business,17968.0,Bike,Express,desktop,My order is not ready.,Customer,1,10:18:38,1,,1,10:18:49,15,-1.367944,36.913645,OnDemAND
Business,20680.0,Bike,Express,desktop,Customer error,Staff,1,10:15:08,1,10:15:53,1,10:48:17,7,-1.2961008,36.764068,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,1,11:46:03,1,11:46:13,1,11:46:31,10,-1.273471,36.802706,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,07:57:02,1,,1,07:57:38,24,-1.4336693,36.9970151,OnDemAND
Personal,-1.0,Bike,Standard,desktop,I placed the wrong locations.,Customer,1,00:27:45,1,,1,00:29:00,1,-1.3025096999999999,36.7759221,OnDemAND
Personal,-1.0,Bike,Express,ios,My order is not ready.,Customer,1,13:56:59,1,13:58:15,1,14:12:58,4,-1.2718846000000001,36.8054022,OnDemAND
Business,20680.0,Bike,Express,desktop,No Partner,Staff,1,09:45:02,1,09:45:59,1,09:50:14,15,-1.2585895,36.781403399999995,OnDemAND
Business,40036.0,Bike,Express,desktop,No Partner,Staff,1,13:33:55,1,14:56:56,1,14:57:02,15,-1.3219836999999999,36.690124,OnDemAND
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,11:51:34,1,,1,11:51:58,18,-1.319515,36.707475,OnDemAND
Personal,-1.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,1,17:44:35,1,,1,17:50:11,21,-1.3838826000000002,36.94489229999999,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,1,15:23:19,1,15:25:10,1,15:35:24,11,-1.2274180000000001,36.800147700000004,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,1,14:06:49,1,15:37:16,1,17:20:25,22,-1.211946,36.7895976,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,11:03:13,1,,1,11:10:17,23,-1.3526971,36.6597278,OnDemAND
Business,13804.0,Bike,Express,android,I placed the wrong locations.,Customer,1,12:45:54,1,12:47:07,1,13:12:07,8,-1.2262777,36.8065035,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,1,08:59:21,1,09:00:11,1,09:06:20,35,-1.2884671,36.7890614,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,1,11:45:50,1,12:23:27,1,14:47:08,9,-1.2553694,36.7852135,OnDemAND
Business,18028.0,Bike,Standard,ios,My order is not ready.,Customer,1,11:49:49,1,,1,11:50:22,2,-1.2876670000000001,36.7724901,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,1,12:23:14,1,,1,12:23:29,4,-1.2764123,36.8100348,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,1,11:38:06,1,,1,12:13:08,9,-1.2960713,36.8788184,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,10:10:01,1,,1,10:41:08,7,-1.310869,36.807077,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,1,09:51:03,1,10:08:22,1,11:03:51,10,-1.3360105,36.8682904,OnDemAND
Personal,-1.0,Bike,Standard,ios,No Partner,Staff,2,16:08:15,2,16:51:52,2,03:00:49,12,-1.2798889999999998,36.82349,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,1,12:33:01,1,12:44:40,1,12:50:18,20,-1.319978,36.6990285,OnDemAND
Business,20680.0,Bike,Express,desktop,No Partner,Staff,1,09:00:01,1,09:00:28,1,09:14:46,10,-1.2622895,36.782903399999995,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,13:49:50,1,,1,14:23:12,14,-1.2049044,36.7852064,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,10:58:08,1,,1,11:01:17,24,-1.3560118,36.6740545,OnDemAND
Business,23728.0,Bike,Express,desktop,No Partner,Staff,2,12:46:09,2,,2,03:00:49,16,-1.2584895,36.7865034,OnDemAND
Personal,-1.0,Bike,Standard,android,No Partner,Staff,2,12:39:40,2,,2,03:00:49,18,-1.3883278000000001,36.7799011,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,13:58:44,1,,1,14:04:34,22,-1.216246,36.7928976,OnDemAND
Business,22996.0,Bike,Express,desktop,Customer error,Staff,1,15:01:07,1,15:01:36,1,00:00:14,2,-1.3056066000000002,36.771842299999996,OnDemAND
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,14:18:52,1,,1,14:23:49,4,-1.2555472,36.7985633,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,1,12:21:26,1,15:51:41,1,16:06:40,13,-1.23696,36.751979999999996,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,1,12:03:12,1,,1,12:06:52,4,-1.3070472,36.821123,OnDemAND
Business,40300.0,Bike,Express,desktop,I placed the wrong locations.,Customer,1,11:53:29,1,11:53:46,1,11:54:27,4,-1.2576926000000002,36.8087685,OnDemAND
Business,48028.0,Bike,Express,desktop,No Partner,Staff,1,12:44:05,1,12:45:46,1,13:32:32,3,-1.2997118,36.819776399999995,OnDemAND
Personal,-1.0,Bike,Express,desktop,My order is not ready.,Customer,1,09:33:11,1,,1,09:33:21,2,-1.2971066,36.7708423,OnDemAND
Personal,-1.0,Bike,Standard,ios,Customer error,Staff,1,10:26:08,1,11:13:21,1,11:27:41,7,-1.2599088999999999,36.78503370000001,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,1,14:24:34,1,,1,14:25:33,13,-1.2896163999999999,36.8403425,OnDemAND
Business,17968.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,13:19:32,1,,1,14:04:31,7,-1.3065209999999998,36.828195,OnDemAND
Business,20680.0,Bike,Standard,android,I placed the wrong locations.,Customer,1,11:45:49,1,12:23:27,1,16:50:08,19,-1.2914183000000001,36.9022338,Scheduled
Business,29068.0,Bike,Standard,API,Customer error,Staff,1,12:02:00,1,,1,13:30:24,23,-1.410543,36.772755,OnDemAND
Business,23728.0,Bike,Express,desktop,My order is not ready.,Customer,1,09:42:29,1,11:45:44,1,13:03:26,13,-1.2554895000000001,36.7798034,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,1,11:51:17,1,11:52:52,1,11:56:13,18,-1.3042066,36.771842299999996,OnDemAND
Business,32692.0,Bike,Express,API,No Partner,Staff,1,13:34:26,1,13:34:46,1,14:04:58,0,-1.3327904,36.868694299999994,OnDemAND
Personal,-1.0,Bike,Standard,desktop,The driver is too far away.,Customer,1,11:39:13,1,15:51:41,1,16:42:25,17,-1.2693238000000002,36.8133148,Scheduled
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,1,09:20:19,1,09:21:16,1,09:22:15,5,-1.2833236000000001,36.7903196,OnDemAND
Personal,-1.0,Bike,Standard,ios,The driver is too far away.,Customer,1,12:25:58,1,12:34:45,1,13:07:32,9,-1.3183018999999998,36.8109238,OnDemAND
Business,20680.0,Bike,Express,desktop,Delay,Staff,1,14:10:28,1,14:12:50,1,18:40:43,3,-1.2828814,36.782870200000005,OnDemAND
Business,29068.0,Bike,Express,API,No Partner,Staff,6,12:18:12,6,11:26:33,6,11:51:45,26,-1.2837290000000001,36.817561,Scheduled
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,1,09:56:18,1,,1,10:02:58,16,-1.1678304,36.83302570000001,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,1,08:28:53,1,08:30:06,1,08:31:55,11,-1.2261984,36.8930466,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,1,14:24:19,1,15:19:03,1,15:26:04,11,-1.2150851999999999,36.8110508,OnDemAND
Business,17092.0,Bike,Express,ios,I placed the wrong locations.,Customer,1,07:43:50,1,07:44:56,1,07:45:02,8,-1.311261,36.799258,OnDemAND
Business,14608.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,1,13:50:59,1,,1,13:51:19,14,-1.3272048,36.8707188,OnDemAND
